,id,user_id,image_url,scientific_name,iconic_taxon_name,taxon_id
106477,308016434,8153593,https://inaturalist-open-data.s3.amazonaws.com/photos/555654618/medium.jpg,Rhododendron caucasicum,Plantae,546910
106496,308163447,9660424,https://inaturalist-open-data.s3.amazonaws.com/photos/555940834/medium.jpg,Bistorta carnea,Plantae,752467
106505,308203323,2566425,https://inaturalist-open-data.s3.amazonaws.com/photos/556016197/medium.jpg,Betonica macrantha,Plantae,906115
106522,308265234,3270118,https://inaturalist-open-data.s3.amazonaws.com/photos/556132695/medium.jpg,Rhododendron caucasicum,Plantae,546910
106533,308388382,8146891,https://static.inaturalist.org/photos/556373487/medium.jpg,Rhododendron caucasicum,Plantae,546910
106539,308417492,3270118,https://inaturalist-open-data.s3.amazonaws.com/photos/556432587/medium.jpg,Veronica gentianoides,Plantae,509258
106552,308471607,3270118,https://inaturalist-open-data.s3.amazonaws.com/photos/556523890/medium.jpg,Veronica gentianoides,Plantae,509258
106553,308488227,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/556549607/medium.jpg,Betonica macrantha,Plantae,906115
106561,308504090,4842561,https://static.inaturalist.org/photos/556585467/medium.jpg,Bistorta carnea,Plantae,752467
106564,308504712,4842561,https://static.inaturalist.org/photos/556586766/medium.jpg,Veronica gentianoides,Plantae,509258
106571,308529776,3270118,https://inaturalist-open-data.s3.amazonaws.com/photos/556634241/medium.jpg,Gymnadenia conopsea,Plantae,131610
106576,308624754,6080932,https://inaturalist-open-data.s3.amazonaws.com/photos/556819212/medium.jpg,Chamaenerion colchicum,Plantae,564922
106578,308624930,6080932,https://inaturalist-open-data.s3.amazonaws.com/photos/556819614/medium.jpg,Hippophae rhamnoides,Plantae,163812
106613,308701236,8153593,https://inaturalist-open-data.s3.amazonaws.com/photos/556968025/medium.jpg,Hippophae rhamnoides,Plantae,163812
106619,308715726,5089271,https://inaturalist-open-data.s3.amazonaws.com/photos/557010922/medium.jpg,Betonica macrantha,Plantae,906115
106621,308723170,5089271,https://inaturalist-open-data.s3.amazonaws.com/photos/557010021/medium.jpg,Rhododendron caucasicum,Plantae,546910
106623,308735119,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557016936/medium.jpg,Phedimus spurius,Plantae,204380
106624,308735121,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557017180/medium.jpg,Chamaenerion colchicum,Plantae,564922
106627,308735130,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557017151/medium.jpg,Chamaenerion colchicum,Plantae,564922
106635,308735147,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557017417/medium.jpg,Chamaenerion colchicum,Plantae,564922
106674,308735296,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557019348/medium.jpg,Rhododendron caucasicum,Plantae,546910
106697,308930559,8116325,https://inaturalist-open-data.s3.amazonaws.com/photos/557414026/medium.jpg,Hippophae rhamnoides,Plantae,163812
106712,308954589,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557453350/medium.jpg,Phedimus spurius,Plantae,204380
106713,308954594,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557453366/medium.jpg,Phedimus spurius,Plantae,204380
106729,308954632,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557454015/medium.jpg,Rhododendron caucasicum,Plantae,546910
106733,308954638,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557454053/medium.jpg,Chamaenerion colchicum,Plantae,564922
106743,308965225,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557478442/medium.jpg,Betonica macrantha,Plantae,906115
106747,308965238,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557478564/medium.jpg,Bistorta carnea,Plantae,752467
106773,308967919,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557481049/medium.jpg,Betonica macrantha,Plantae,906115
106774,308967923,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557481069/medium.jpg,Rhododendron caucasicum,Plantae,546910
106799,308967988,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557481436/medium.jpg,Betonica macrantha,Plantae,906115
106807,308968718,7585689,https://inaturalist-open-data.s3.amazonaws.com/photos/557485622/medium.jpg,Salvia verticillata,Plantae,128689
106834,308972206,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557485132/medium.jpg,Bistorta carnea,Plantae,752467
106837,308972215,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557485171/medium.jpg,Gymnadenia conopsea,Plantae,131610
106843,308972236,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557485375/medium.jpg,Veronica gentianoides,Plantae,509258
106856,308972273,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557485704/medium.jpg,Gymnadenia conopsea,Plantae,131610
106861,308972286,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557485850/medium.jpg,Phedimus spurius,Plantae,204380
106862,308972288,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557485866/medium.jpg,Chamaenerion colchicum,Plantae,564922
106868,308973652,2566425,https://inaturalist-open-data.s3.amazonaws.com/photos/557495267/medium.jpg,Rhododendron luteum,Plantae,129083
106882,308984775,8116325,https://inaturalist-open-data.s3.amazonaws.com/photos/557517237/medium.jpg,Bistorta carnea,Plantae,752467
106883,308984902,8116325,https://inaturalist-open-data.s3.amazonaws.com/photos/557521216/medium.jpg,Rhododendron caucasicum,Plantae,546910
106894,308993133,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557524802/medium.jpg,Rhododendron caucasicum,Plantae,546910
106914,308993200,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557525595/medium.jpg,Hippophae rhamnoides,Plantae,163812
106916,308993209,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557525677/medium.jpg,Phedimus spurius,Plantae,204380
106917,308993211,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557525698/medium.jpg,Veronica gentianoides,Plantae,509258
106918,308993212,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557525710/medium.jpg,Phedimus spurius,Plantae,204380
106922,308993229,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557525914/medium.jpg,Gymnadenia conopsea,Plantae,131610
106960,309031982,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557594697/medium.jpg,Gymnadenia conopsea,Plantae,131610
107019,309079302,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557691527/medium.jpg,Veronica gentianoides,Plantae,509258
107024,309079315,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557691849/medium.jpg,Veronica gentianoides,Plantae,509258
107032,309082257,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557696319/medium.jpg,Veronica gentianoides,Plantae,509258
107037,309082294,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557697326/medium.jpg,Veronica gentianoides,Plantae,509258
107044,309082310,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557697987/medium.jpg,Bistorta carnea,Plantae,752467
107051,309082339,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557699726/medium.jpg,Bistorta carnea,Plantae,752467
107083,309085392,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557706185/medium.jpg,Betonica macrantha,Plantae,906115
107112,309090784,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557715791/medium.jpg,Phedimus spurius,Plantae,204380
107117,309090807,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557716316/medium.jpg,Betonica macrantha,Plantae,906115
107121,309090823,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557716864/medium.jpg,Bistorta carnea,Plantae,752467
107125,309090837,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557717250/medium.jpg,Veronica gentianoides,Plantae,509258
107126,309090842,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557717466/medium.jpg,Gymnadenia conopsea,Plantae,131610
107141,309092433,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/557720373/medium.jpg,Betonica macrantha,Plantae,906115
107150,309181883,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557892890/medium.jpg,Rhododendron caucasicum,Plantae,546910
107153,309181891,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557892985/medium.jpg,Chamaenerion colchicum,Plantae,564922
107165,309181942,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557893423/medium.jpg,Chamaenerion colchicum,Plantae,564922
107171,309181966,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557893540/medium.jpg,Veronica gentianoides,Plantae,509258
107187,309196047,3314000,https://inaturalist-open-data.s3.amazonaws.com/photos/557926742/medium.jpg,Betonica macrantha,Plantae,906115
107191,309196483,3314000,https://inaturalist-open-data.s3.amazonaws.com/photos/557927554/medium.jpg,Rhododendron caucasicum,Plantae,546910
107196,309198143,3314000,https://inaturalist-open-data.s3.amazonaws.com/photos/557930657/medium.jpg,Veronica gentianoides,Plantae,509258
107205,309218731,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557960812/medium.jpg,Betonica macrantha,Plantae,906115
107218,309218798,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557961298/medium.jpg,Phedimus spurius,Plantae,204380
107225,309218823,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557961466/medium.jpg,Bistorta carnea,Plantae,752467
107254,309222180,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557971077/medium.jpg,Betonica macrantha,Plantae,906115
107256,309222183,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557971112/medium.jpg,Rhododendron caucasicum,Plantae,546910
107258,309222191,2788085,https://inaturalist-open-data.s3.amazonaws.com/photos/557971187/medium.jpg,Salvia verticillata,Plantae,128689
107321,309301949,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558120149/medium.jpg,Gymnadenia conopsea,Plantae,131610
107323,309301953,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558120603/medium.jpg,Gymnadenia conopsea,Plantae,131610
107324,309301955,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558120774/medium.jpg,Pinus sylvestris hamata,Plantae,864581
107330,309303666,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558122269/medium.jpg,Betonica macrantha,Plantae,906115
107341,309306449,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558126950/medium.jpg,Phedimus spurius,Plantae,204380
107356,309310714,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558131896/medium.jpg,Betonica macrantha,Plantae,906115
107371,309315116,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558140725/medium.jpg,Phedimus spurius,Plantae,204380
107382,309315166,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558143723/medium.jpg,Salvia verticillata,Plantae,128689
107390,309317316,4443811,https://inaturalist-open-data.s3.amazonaws.com/photos/558151540/medium.jpg,Salvia verticillata,Plantae,128689
107402,309324471,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558163876/medium.jpg,Phedimus spurius,Plantae,204380
107429,309332241,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558176150/medium.jpg,Phedimus spurius,Plantae,204380
107474,309471513,3814250,https://inaturalist-open-data.s3.amazonaws.com/photos/558452755/medium.jpg,Betonica macrantha,Plantae,906115
107523,309568416,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558630743/medium.jpg,Phedimus spurius,Plantae,204380
107530,309570590,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558633059/medium.jpg,Phedimus spurius,Plantae,204380
107562,309576469,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/558643318/medium.jpg,Salvia verticillata,Plantae,128689
107576,309673059,3270118,https://inaturalist-open-data.s3.amazonaws.com/photos/558841053/medium.jpg,Gymnadenia conopsea,Plantae,131610
107581,309717261,6768472,https://inaturalist-open-data.s3.amazonaws.com/photos/558923211/medium.jpg,Chamaenerion colchicum,Plantae,564922
107587,309734839,4432052,https://static.inaturalist.org/photos/558955111/medium.jpg,Rhododendron caucasicum,Plantae,546910
107610,309762361,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/559001200/medium.jpg,Phedimus spurius,Plantae,204380
107666,309809157,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/559093472/medium.jpg,Gymnadenia conopsea,Plantae,131610
107673,309811099,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/559097541/medium.jpg,Gymnadenia conopsea,Plantae,131610
107715,309899115,4432052,https://static.inaturalist.org/photos/559273839/medium.jpg,Chamaenerion colchicum,Plantae,564922
107736,310014047,7244322,https://inaturalist-open-data.s3.amazonaws.com/photos/559464844/medium.jpg,Chamaenerion colchicum,Plantae,564922
107888,310850388,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561064175/medium.jpg,Veronica gentianoides,Plantae,509258
107892,310850417,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561064846/medium.jpg,Betonica macrantha,Plantae,906115
107893,310850432,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561065795/medium.jpg,Veronica gentianoides,Plantae,509258
107900,311036343,9051768,https://inaturalist-open-data.s3.amazonaws.com/photos/561434967/medium.jpg,Hippophae rhamnoides,Plantae,163812
107916,311057167,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561471374/medium.jpg,Salvia verticillata,Plantae,128689
107941,311063574,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561481781/medium.jpg,Betonica macrantha,Plantae,906115
107945,311063592,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561482040/medium.jpg,Betonica macrantha,Plantae,906115
107950,311063644,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561482867/medium.jpg,Gymnadenia conopsea,Plantae,131610
107952,311063663,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561483000/medium.jpg,Gymnadenia conopsea,Plantae,131610
107975,311067530,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561490593/medium.jpg,Betonica macrantha,Plantae,906115
107976,311067536,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561490667/medium.jpg,Gymnadenia conopsea,Plantae,131610
107978,311067559,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561491296/medium.jpg,Betonica macrantha,Plantae,906115
107979,311067565,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561491438/medium.jpg,Betonica macrantha,Plantae,906115
108013,311075896,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561502680/medium.jpg,Gymnadenia conopsea,Plantae,131610
108015,311075921,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561502905/medium.jpg,Gymnadenia conopsea,Plantae,131610
108017,311085223,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561519573/medium.jpg,Gymnadenia conopsea,Plantae,131610
108028,311100524,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561550386/medium.jpg,Betonica macrantha,Plantae,906115
108033,311100557,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561552245/medium.jpg,Veronica gentianoides,Plantae,509258
108052,311201014,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561756420/medium.jpg,Betonica macrantha,Plantae,906115
108078,311207658,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561767076/medium.jpg,Veronica gentianoides,Plantae,509258
108084,311207684,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561767282/medium.jpg,Veronica gentianoides,Plantae,509258
108133,311263813,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561872897/medium.jpg,Gymnadenia conopsea,Plantae,131610
108136,311263843,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561873462/medium.jpg,Gymnadenia conopsea,Plantae,131610
108139,311265900,510561,https://inaturalist-open-data.s3.amazonaws.com/photos/561879415/medium.jpg,Salvia verticillata,Plantae,128689
108143,311268246,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561877906/medium.jpg,Veronica gentianoides,Plantae,509258
108149,311268281,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561878145/medium.jpg,Bistorta carnea,Plantae,752467
108150,311268286,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561878183/medium.jpg,Gymnadenia conopsea,Plantae,131610
108152,311268295,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561878431/medium.jpg,Gymnadenia conopsea,Plantae,131610
108153,311268304,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561878645/medium.jpg,Betonica macrantha,Plantae,906115
108175,311276291,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561895381/medium.jpg,Hippophae rhamnoides,Plantae,163812
108180,311276311,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561895693/medium.jpg,Veronica gentianoides,Plantae,509258
108194,311281091,3912061,https://inaturalist-open-data.s3.amazonaws.com/photos/561902403/medium.jpg,Salvia verticillata,Plantae,128689
108261,311287623,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561915093/medium.jpg,Pinus sylvestris hamata,Plantae,864581
108266,311287652,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561916933/medium.jpg,Pinus sylvestris hamata,Plantae,864581
108269,311287665,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561917776/medium.jpg,Pinus sylvestris hamata,Plantae,864581
108282,311288701,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/561914167/medium.jpg,Phedimus spurius,Plantae,204380
108288,311288723,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/561914482/medium.jpg,Chamaenerion colchicum,Plantae,564922
108312,311296759,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561923760/medium.jpg,Chamaenerion colchicum,Plantae,564922
108314,311296766,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561924048/medium.jpg,Phedimus spurius,Plantae,204380
108319,311296817,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561933356/medium.jpg,Pinus sylvestris hamata,Plantae,864581
108323,311298734,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561939226/medium.jpg,Salvia verticillata,Plantae,128689
108324,311298743,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561940165/medium.jpg,Chamaenerion colchicum,Plantae,564922
108352,311332350,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561995911/medium.jpg,Pinus sylvestris hamata,Plantae,864581
108353,311332358,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/561998907/medium.jpg,Chamaenerion colchicum,Plantae,564922
108381,311421532,4289778,https://inaturalist-open-data.s3.amazonaws.com/photos/562177761/medium.jpg,Betonica macrantha,Plantae,906115
108383,311421626,4289778,https://inaturalist-open-data.s3.amazonaws.com/photos/562177985/medium.jpg,Rhododendron luteum,Plantae,129083
108399,311562303,400921,https://inaturalist-open-data.s3.amazonaws.com/photos/562440573/medium.jpg,Rhododendron caucasicum,Plantae,546910
108415,311629120,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/562568963/medium.jpg,Veronica gentianoides,Plantae,509258
108456,311635082,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/562580006/medium.jpg,Pinus sylvestris hamata,Plantae,864581
108474,311655343,3270118,https://inaturalist-open-data.s3.amazonaws.com/photos/562623107/medium.jpg,Salvia verticillata,Plantae,128689
108476,311661545,9080721,https://inaturalist-open-data.s3.amazonaws.com/photos/562634742/medium.jpg,Rhododendron caucasicum,Plantae,546910
108537,311768379,9515895,https://inaturalist-open-data.s3.amazonaws.com/photos/562803649/medium.jpg,Rhododendron caucasicum,Plantae,546910
108544,311902882,8893734,https://inaturalist-open-data.s3.amazonaws.com/photos/563086703/medium.jpg,Phedimus spurius,Plantae,204380
108568,311917472,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563101709/medium.jpg,Salvia verticillata,Plantae,128689
108629,311926365,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563124300/medium.jpg,Phedimus spurius,Plantae,204380
108641,311927905,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563130593/medium.jpg,Rhododendron luteum,Plantae,129083
108642,311927908,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563130710/medium.jpg,Rhododendron luteum,Plantae,129083
108745,311972199,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563203112/medium.jpg,Hippophae rhamnoides,Plantae,163812
108750,311972226,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563204958/medium.jpg,Hippophae rhamnoides,Plantae,163812
108751,311972232,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563205115/medium.jpg,Hippophae rhamnoides,Plantae,163812
108755,311972244,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563205422/medium.jpg,Hippophae rhamnoides,Plantae,163812
108770,311973680,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563213363/medium.jpg,Salvia verticillata,Plantae,128689
108771,311973681,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563213419/medium.jpg,Hippophae rhamnoides,Plantae,163812
108789,311984527,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563227641/medium.jpg,Rhododendron caucasicum,Plantae,546910
108799,311984573,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563229695/medium.jpg,Gymnadenia conopsea,Plantae,131610
108801,311989698,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563241840/medium.jpg,Gymnadenia conopsea,Plantae,131610
108802,311989701,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563242287/medium.jpg,Chamaenerion colchicum,Plantae,564922
108830,312135908,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563522552/medium.jpg,Betonica macrantha,Plantae,906115
108845,312137577,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563525622/medium.jpg,Chamaenerion colchicum,Plantae,564922
108851,312137585,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563525905/medium.jpg,Chamaenerion colchicum,Plantae,564922
108860,312137608,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563526578/medium.jpg,Chamaenerion colchicum,Plantae,564922
108865,312139519,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563528081/medium.jpg,Betonica macrantha,Plantae,906115
108881,312139560,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563529360/medium.jpg,Gymnadenia conopsea,Plantae,131610
108884,312142395,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563531972/medium.jpg,Gymnadenia conopsea,Plantae,131610
108889,312142428,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563532653/medium.jpg,Gymnadenia conopsea,Plantae,131610
108898,312142451,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563533651/medium.jpg,Gymnadenia conopsea,Plantae,131610
108907,312142483,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563534724/medium.jpg,Phedimus spurius,Plantae,204380
108908,312143790,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563536609/medium.jpg,Gymnadenia conopsea,Plantae,131610
108910,312143796,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563536810/medium.jpg,Gymnadenia conopsea,Plantae,131610
108913,312143801,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563536950/medium.jpg,Bistorta carnea,Plantae,752467
108921,312167024,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563579666/medium.jpg,Bistorta carnea,Plantae,752467
108935,312167061,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563581021/medium.jpg,Bistorta carnea,Plantae,752467
108952,312170564,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563583973/medium.jpg,Gymnadenia conopsea,Plantae,131610
108956,312170586,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563584710/medium.jpg,Veronica gentianoides,Plantae,509258
108961,312170599,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563585270/medium.jpg,Veronica gentianoides,Plantae,509258
108974,312170632,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563586007/medium.jpg,Veronica gentianoides,Plantae,509258
109038,312199432,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563638529/medium.jpg,Betonica macrantha,Plantae,906115
109044,312199453,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563639571/medium.jpg,Gymnadenia conopsea,Plantae,131610
109060,312218431,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563670151/medium.jpg,Gymnadenia conopsea,Plantae,131610
109063,312218456,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563670880/medium.jpg,Gymnadenia conopsea,Plantae,131610
109066,312218470,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/563671374/medium.jpg,Betonica macrantha,Plantae,906115
109108,312501094,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564214640/medium.jpg,Gymnadenia conopsea,Plantae,131610
109115,312501129,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564215974/medium.jpg,Chamaenerion colchicum,Plantae,564922
109116,312501149,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564216703/medium.jpg,Chamaenerion colchicum,Plantae,564922
109122,312501179,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564218399/medium.jpg,Chamaenerion colchicum,Plantae,564922
109123,312501184,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564218503/medium.jpg,Chamaenerion colchicum,Plantae,564922
109126,312501199,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564219462/medium.jpg,Chamaenerion colchicum,Plantae,564922
109128,312508849,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564227449/medium.jpg,Chamaenerion colchicum,Plantae,564922
109133,312508946,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564228624/medium.jpg,Chamaenerion colchicum,Plantae,564922
109134,312508956,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564228901/medium.jpg,Chamaenerion colchicum,Plantae,564922
109136,312508969,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564229255/medium.jpg,Chamaenerion colchicum,Plantae,564922
109142,312515548,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564244975/medium.jpg,Chamaenerion colchicum,Plantae,564922
109147,312515579,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564246063/medium.jpg,Chamaenerion colchicum,Plantae,564922
109150,312515601,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564246323/medium.jpg,Chamaenerion colchicum,Plantae,564922
109153,312515615,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564246648/medium.jpg,Chamaenerion colchicum,Plantae,564922
109154,312515627,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564246692/medium.jpg,Chamaenerion colchicum,Plantae,564922
109162,312521754,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564253528/medium.jpg,Chamaenerion colchicum,Plantae,564922
109169,312521806,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564254791/medium.jpg,Chamaenerion colchicum,Plantae,564922
109174,312521837,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564255288/medium.jpg,Chamaenerion colchicum,Plantae,564922
109177,312521861,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564255700/medium.jpg,Chamaenerion colchicum,Plantae,564922
109182,312521880,3175852,https://inaturalist-open-data.s3.amazonaws.com/photos/564256014/medium.jpg,Chamaenerion colchicum,Plantae,564922
109212,312740456,3805675,https://inaturalist-open-data.s3.amazonaws.com/photos/564680486/medium.jpg,Salvia verticillata,Plantae,128689
109213,312740462,3805675,https://inaturalist-open-data.s3.amazonaws.com/photos/564680677/medium.jpg,Betonica macrantha,Plantae,906115
